test_index,y_true,y_pred,fraud_probability,outcome
5984,0,0,6.595269525160598e-05,TN
5985,0,0,0.00018854126526122577,TN
5986,0,0,0.0005950798699718991,TN
5987,0,0,0.00037213938197770414,TN
5988,0,0,0.00016929470597079957,TN
5989,0,0,0.0008923972143864815,TN
5990,0,0,0.00070146771033879,TN
5991,0,0,0.00022076338579977666,TN
5992,0,0,0.005918537953152243,TN
5993,0,0,1.7377983247599042e-05,TN
5994,0,0,0.0002562281256122263,TN
5995,0,0,5.57083511161526e-05,TN
5996,0,0,1.789465297191495e-05,TN
5997,0,0,5.294030803595875e-05,TN
5998,0,0,0.0002505513095860229,TN
5999,0,0,4.7338173464768015e-07,TN
6000,0,0,0.00014150426154962398,TN
6001,0,0,0.0005260543706116329,TN
6002,0,0,0.0003571577959254546,TN
6003,0,0,4.468711827745773e-05,TN
6004,0,0,0.0006574445032826818,TN
6005,0,0,0.0004792450648438561,TN
6006,0,0,0.0006311353408381031,TN
6007,0,0,0.00017338961466311644,TN
6008,0,0,0.0003015426016377313,TN
6009,0,0,0.0026155410469091396,TN
6010,0,0,8.967294552963032e-05,TN
6011,0,0,5.9056401676328014e-05,TN
6012,0,0,0.0010618314339216884,TN
6013,0,0,0.001958865377567145,TN
6014,0,0,0.001214671836303862,TN
6015,0,0,0.00015272358145949216,TN
6016,0,0,1.3764604370625044e-05,TN
6017,0,0,1.033315887383812e-05,TN
6018,0,0,5.290862685562833e-05,TN
6019,0,0,4.3775315807232734e-05,TN
6020,0,0,4.871029904728805e-05,TN
6021,0,0,0.00019523852828536817,TN
6022,0,0,0.0004694103504690396,TN
6023,0,0,0.0006298423215844154,TN
6024,0,0,2.3742371547108236e-05,TN
6025,0,0,0.0003699140121941419,TN
6026,0,0,0.0005077929885357595,TN
6027,0,0,0.0002209188799021874,TN
6028,0,0,0.00010168813970268015,TN
6029,0,0,0.0002777570692486615,TN
6030,0,0,0.00014282210397274436,TN
6031,0,0,0.0005168947949992122,TN
6032,0,0,0.00032429864195787216,TN
6033,0,0,0.0004023157028655331,TN
6034,0,0,0.0002511020331895161,TN
6035,0,0,0.0013174134486005845,TN
6036,0,0,0.00020720013175499485,TN
6037,0,0,0.00015571493056252577,TN
6038,0,0,0.00022528721912924674,TN
6039,0,0,4.868231018965742e-05,TN
6040,0,0,0.0005759549031303148,TN
6041,0,0,0.0007000580265730474,TN
6042,0,0,0.0013090656210490582,TN
6043,0,0,0.00015559793235440228,TN
6044,0,0,0.0004241428727167544,TN
6045,0,0,0.0006279681260454598,TN
6046,0,0,8.959259458411617e-05,TN
6047,0,0,2.308685362012588e-05,TN
6048,0,0,0.00011692725794203797,TN
6049,0,0,6.0696519574961095e-05,TN
6050,0,0,0.0006266786029816597,TN
6051,0,0,0.0003859365030426724,TN
6052,0,0,0.00017138920828278849,TN
6053,0,0,0.00036269669354890155,TN
6054,0,0,6.54085566751035e-05,TN
6055,0,0,0.00012943583772577925,TN
6056,0,0,0.0038768499486257634,TN
6057,0,0,0.0007318141775097786,TN
6058,0,0,0.0003216805702164186,TN
6059,0,0,0.0003020880482783972,TN
6060,0,0,0.0005280721609774818,TN
6061,0,0,0.0005124793444454925,TN
6062,0,0,9.792409577429288e-05,TN
6063,0,0,0.00010862254192204038,TN
6064,0,0,0.00017109942679600728,TN
6065,0,0,0.00041683268730368473,TN
6066,0,0,0.0006056908076432821,TN
6067,0,0,0.00011678092747001696,TN
6068,0,0,0.0013838161588091407,TN
6069,0,0,0.000301741719398324,TN
6070,0,0,0.0011323796895600924,TN
6071,0,0,8.610414504207209e-05,TN
6072,0,0,0.0002652706766250899,TN
6073,0,0,0.0004927823769710161,TN
6074,0,0,0.00023451268215874635,TN
6075,0,0,0.00033400403660785525,TN
6076,0,0,0.0015795704495771854,TN
6077,0,0,0.0001457957279450496,TN
6078,0,0,4.0140949991383436e-05,TN
6079,0,0,9.93068168486526e-05,TN
6080,0,0,3.106145174558074e-05,TN
6081,0,0,4.67067415803396e-06,TN
6082,0,0,0.00014140103633622435,TN
6083,0,0,0.00044299222035048034,TN
6084,0,0,0.00013052418195482176,TN
6085,0,0,0.00017366098989230218,TN
6086,0,0,0.0003201238286901841,TN
6087,0,0,0.00010046422855339223,TN
6088,0,0,0.0010823887932485134,TN
6089,0,0,0.0007596984791198501,TN
6090,0,0,1.788933390092858e-06,TN
6091,0,0,0.00018957382766656504,TN
6092,0,0,0.00015147935595360352,TN
6093,0,0,2.0901233872235107e-05,TN
6094,0,0,0.0001631980141769546,TN
6095,0,0,0.000738255024601559,TN
6096,0,0,0.0011987880024131009,TN
6097,0,0,0.002135198130838916,TN
6098,0,0,0.00016155797175654895,TN
6099,0,0,6.908319714199964e-05,TN
6100,0,0,0.0004018079418564258,TN
6101,0,0,0.0004104393582047573,TN
6102,0,0,9.650480086508944e-05,TN
6103,0,0,0.00012150479766520916,TN
6104,0,0,0.00045041541966297393,TN
6105,0,0,0.00025307141491826164,TN
6106,0,0,3.236366688673516e-05,TN
6107,0,0,0.00010245831748100466,TN
6108,0,0,2.3039459274367626e-05,TN
6109,0,0,0.0008559931600706331,TN
6110,0,0,3.19774292156847e-05,TN
6111,0,0,0.0008600992220601423,TN
6112,0,0,0.0006430170390594506,TN
6113,0,0,7.866091572806982e-05,TN
6114,0,0,0.0001424207938392178,TN
6115,0,0,3.493562261069907e-05,TN
6116,0,0,0.0007020285048336739,TN
6117,0,0,6.757767027221725e-05,TN
6118,0,0,4.8579131843261566e-05,TN
6119,0,0,8.243087463141232e-05,TN
6120,0,0,0.0007414805010584524,TN
6121,0,0,3.086473156134118e-05,TN
6122,0,0,0.00028949764915660184,TN
6123,0,0,6.790969123906293e-05,TN
6124,0,0,6.164061102317502e-05,TN
6125,0,0,0.0013492920535312415,TN
6126,0,0,3.752269985105128e-05,TN
6127,0,0,0.00013944993925798173,TN
6128,0,0,2.418264494621184e-05,TN
6129,0,0,0.0002992472405223246,TN
6130,0,0,0.005036344447718973,TN
6131,0,0,0.0003302022090854256,TN
6132,0,0,0.0013338599323052262,TN
6133,0,0,0.0002951547724551889,TN
6134,0,0,0.00022561801516157314,TN
6135,0,0,0.00011241566077724038,TN
6136,0,0,0.000155179379906604,TN
6137,0,0,0.0001324491734239095,TN
6138,0,0,0.0005652929433134873,TN
6139,0,0,0.00046996333287959726,TN
6140,0,0,0.0025561154182090224,TN
6141,0,0,0.0004211686878100069,TN
6142,0,0,0.002660701550773751,TN
6143,0,0,0.00022544938349596384,TN
6144,0,0,3.607960174724448e-05,TN
6145,0,0,8.342933857353899e-05,TN
6146,0,0,0.0004232223007182157,TN
6147,0,0,6.65703112780684e-05,TN
6148,0,0,2.442409809300085e-05,TN
6149,0,0,9.15337562188048e-05,TN
6150,0,0,2.2277149082828128e-05,TN
6151,0,0,0.002320394971859333,TN
6152,0,0,0.0007209652157609209,TN
6153,0,0,0.0003776278280256123,TN
6154,0,0,0.00012394658459627988,TN
6155,0,0,6.404623152349973e-05,TN
6156,0,0,0.00015680896804354269,TN
6157,0,0,0.00011180835207585873,TN
6158,0,0,0.00023487766438340472,TN
6159,0,0,0.00014586492460030859,TN
6160,0,0,0.00010907399557190559,TN
6161,0,0,0.00015967396540919333,TN
6162,0,0,0.00014190326434152548,TN
6163,0,0,0.00010106987351497326,TN
6164,0,0,0.001733267061927875,TN
6165,0,0,0.00018524189953996037,TN
6166,0,0,0.001443354591918569,TN
6167,0,0,6.54534082668915e-05,TN
6168,0,0,2.7258664190199566e-05,TN
6169,0,0,0.0006163585704170855,TN
6170,0,0,0.00012087679250206682,TN
6171,0,0,1.9790640997105945e-05,TN
6172,0,0,4.3132851266946154e-05,TN
6173,0,0,4.315674935448619e-05,TN
6174,0,0,0.00015360938850926336,TN
6175,0,0,9.446011349295139e-05,TN
6176,0,0,0.0002630847739389241,TN
6177,0,0,0.0009739539279023487,TN
6178,0,0,0.001688910299490478,TN
6179,0,0,0.0002938406264899525,TN
6180,0,0,0.0006036713800418417,TN
6181,0,0,0.00019012432002604395,TN
6182,0,0,0.000492288928550548,TN
6183,0,0,0.000239507433684859,TN
6184,0,0,3.147406659738122e-05,TN
6185,0,0,0.0002009822190107096,TN
6186,0,0,3.9028375299363296e-05,TN
6187,0,0,0.00013204164343033278,TN
6188,0,0,0.00028156609455600937,TN
6189,0,0,0.0003085591386188589,TN
6190,0,0,0.00010838156590845201,TN
6191,0,0,0.00011735055989602216,TN
6192,0,0,0.0009990532472121602,TN
6193,0,0,0.00013121976358566997,TN
6194,0,0,0.00010448869594462126,TN
6195,0,0,2.807971085177902e-05,TN
6196,0,0,0.00014458662655888492,TN
6197,0,0,0.00020812071826154294,TN
6198,0,0,0.0001370713122428348,TN
6199,0,0,0.0001365965309043326,TN
6200,0,0,0.0009308759614195824,TN
6201,0,0,8.445365232051098e-05,TN
6202,0,0,0.0003666473371165892,TN
6203,0,0,0.0012800195129517738,TN
6204,0,0,0.00032913794543537047,TN
6205,0,0,0.00010695992131710535,TN
6206,0,0,0.00010532682577327502,TN
6207,0,0,0.0005823108893302084,TN
6208,0,0,0.0004915158731766218,TN
6209,0,0,0.0005934967533674043,TN
6210,0,0,0.0002534587936918373,TN
6211,0,0,0.00011599255541061417,TN
6212,0,0,7.012971589354901e-05,TN
6213,0,0,2.2762087438031076e-05,TN
6214,0,0,0.00017994673133011352,TN
6215,0,0,9.416776657923434e-05,TN
6216,0,0,0.0014820963111044426,TN
6217,0,0,0.0001159498076369583,TN
6218,0,0,0.00011040961496480856,TN
6219,0,0,3.4246655472029136e-05,TN
6220,0,0,2.2370519108292486e-06,TN
6221,0,0,0.0002061304613301669,TN
6222,0,0,0.0004167281104246546,TN
6223,0,0,0.002000360833574984,TN
6224,0,0,3.7831564998605414e-05,TN
6225,0,0,0.0006104180872478726,TN
6226,0,0,0.00013813622101252154,TN
6227,0,0,1.2527709406813455e-05,TN
6228,0,0,0.0016837902542678673,TN
6229,0,0,8.216921670302359e-06,TN
6230,0,0,9.217748397841706e-05,TN
6231,0,0,1.725346547140952e-05,TN
6232,0,0,1.6973857849311397e-05,TN
6233,0,0,8.73756169621069e-05,TN
6234,0,0,0.0002583790054068531,TN
6235,0,0,0.00014564212425596814,TN
6236,0,0,0.00023428208198387793,TN
6237,0,0,0.0005338163554310611,TN
6238,0,0,0.0003127033372904155,TN
6239,0,0,0.00011638850227455255,TN
6240,0,0,0.00024055921324735933,TN
6241,0,0,0.00010474143765961332,TN
6242,0,0,9.901549601078096e-05,TN
6243,0,0,0.11805712696520151,TN
6244,0,0,0.0001687602784173375,TN
6245,0,0,7.536039626239147e-05,TN
6246,0,0,0.0001395387596963543,TN
6247,0,0,0.00018920388068743792,TN
6248,0,0,8.048797569819893e-05,TN
6249,0,0,0.0008604793458208867,TN
6250,0,0,0.00011106048425486545,TN
6251,0,0,4.07546915469522e-05,TN
6252,0,0,0.0006223974131583911,TN
6253,0,0,0.00013292873129124323,TN
6254,0,0,4.351786236675174e-05,TN
6255,0,0,0.004929217833267954,TN
6256,0,0,2.9210639152635765e-05,TN
6257,0,0,7.113305447312866e-05,TN
6258,0,0,0.00047900033908386075,TN
6259,0,0,3.8282271952802383e-05,TN
6260,0,0,2.0159054061481167e-05,TN
6261,0,0,0.00010750910689986174,TN
6262,0,0,0.00026072033486957406,TN
6263,0,0,0.0003250732993521952,TN
6264,0,0,3.158128520194306e-05,TN
6265,0,0,0.00012512908224225348,TN
6266,0,0,0.00017851611361798967,TN
6267,0,0,0.0007308489435986595,TN
6268,0,0,5.063775003713744e-05,TN
6269,0,0,0.0002472991174827614,TN
6270,0,0,0.0008141009973618952,TN
6271,0,0,7.932411561586611e-05,TN
6272,0,0,6.520823667415008e-05,TN
6273,0,0,0.00019615361840791672,TN
6274,0,0,0.00041303091012538786,TN
6275,0,0,0.006047032918382803,TN
6276,0,0,0.0013008394153092675,TN
6277,0,0,9.520005636289299e-05,TN
6278,0,0,8.401548065416323e-05,TN
6279,0,0,0.0002832941615941079,TN
6280,0,0,0.00011895214538027497,TN
6281,0,0,0.000723533768727134,TN
6282,0,0,5.1772354301680305e-05,TN
6283,0,0,0.0003003720782708584,TN
6284,0,0,0.0002104584849934949,TN
6285,0,0,0.00032238052020573633,TN
6286,0,0,0.00028744268427068927,TN
6287,0,0,0.00019735325047518762,TN
6288,0,0,0.00010919223403261247,TN
6289,0,0,0.00021978021685016222,TN
6290,0,0,8.684057042726943e-05,TN
6291,0,0,3.181507342616288e-05,TN
6292,0,0,2.2935081681420257e-05,TN
6293,0,0,0.00039775129866724394,TN
6294,0,0,0.0008007788857053296,TN
6295,0,0,0.0007463494209137044,TN
6296,0,0,6.353781152718834e-05,TN
6297,0,0,0.00045918893844214655,TN
6298,0,0,0.001172591684584974,TN
6299,0,0,5.567086685766735e-05,TN
6300,0,0,0.00020887572864336065,TN
6301,0,0,1.5946973199373837e-05,TN
6302,0,0,0.00035118098987764034,TN
6303,0,0,0.00025329248232332436,TN
6304,0,0,1.8984774559471483e-05,TN
6305,0,0,0.000391600334053159,TN
6306,0,0,0.00020020371099438712,TN
6307,0,0,0.00019395373825544543,TN
6308,0,0,0.001818603441461697,TN
6309,0,0,8.494461079375945e-05,TN
6310,0,0,0.00019389670219113037,TN
6311,0,0,0.0005686095441414538,TN
6312,0,0,6.232087167188504e-05,TN
6313,0,0,0.00011216319503777055,TN
6314,0,0,0.000134740381745941,TN
6315,0,0,0.0002046995614498415,TN
6316,0,0,8.75764383798161e-05,TN
6317,0,0,0.00011746073884175251,TN
6318,0,0,7.379661748174942e-05,TN
6319,0,0,3.134242932328912e-05,TN
6320,0,0,0.00023790380357851246,TN
6321,0,0,0.0001018756802876078,TN
6322,0,0,7.898523446833361e-05,TN
6323,0,0,5.421254785369744e-05,TN
6324,0,0,0.0003479006394753756,TN
6325,0,0,8.322005132641236e-05,TN
6326,0,0,0.00011149788008549907,TN
6327,0,0,0.001019543512581462,TN
6328,0,0,8.574023226421306e-05,TN
6329,0,0,0.0002658701393646899,TN
6330,0,0,5.068344663814631e-08,TN
6331,0,0,0.0001446565231397117,TN
6332,0,0,0.0009395131272821144,TN
6333,0,0,7.285592131094e-05,TN
6334,0,0,0.0001096538217587403,TN
6335,0,0,0.0004191525251894232,TN
6336,0,0,0.0010322657916249057,TN
6337,0,0,0.00027236446957372624,TN
6338,0,0,0.00034044678043335927,TN
6339,0,0,0.00040096599212306635,TN
6340,0,0,5.609240792707354e-05,TN
6341,0,0,0.00026944259594508836,TN
6342,0,0,0.0019392804537168042,TN
6343,0,0,0.00037192111352372145,TN
6344,0,0,9.877042836446935e-05,TN
6345,0,0,0.00016887320503001924,TN
6346,0,0,0.0002374791915489577,TN
6347,0,0,0.00024128848933089968,TN
6348,0,0,3.7073936497508884e-05,TN
6349,0,0,2.2566004468668698e-05,TN
6350,0,0,1.3880396488781154e-05,TN
6351,0,0,0.00010078727278874704,TN
6352,0,0,6.262000893499804e-05,TN
6353,0,0,0.001085088437388173,TN
6354,0,0,0.00018675405418921471,TN
6355,0,0,0.00043699130084351873,TN
6356,0,0,0.00026167286876390604,TN
6357,0,0,8.7063992756852e-05,TN
6358,0,0,0.0001216170971558173,TN
6359,0,0,0.00011686178967745468,TN
6360,0,0,0.0003777841829037453,TN
6361,0,0,0.00042812744687484034,TN
6362,0,0,0.00033479807843148795,TN
6363,0,0,0.003925411034083988,TN
6364,0,0,0.00028049241161844167,TN
6365,0,0,9.001398614594798e-05,TN
6366,0,0,5.348577210897471e-05,TN
6367,0,0,0.00010490172114288718,TN
6368,0,0,0.0014229558093884142,TN
6369,0,0,0.00016517257790954644,TN
6370,0,0,1.2287426124416124e-05,TN
6371,0,0,4.558926667179077e-05,TN
6372,0,0,0.0026280894698277424,TN
6373,0,0,0.0003240248822434538,TN
6374,0,0,0.0002456386319649645,TN
6375,0,0,0.0013736844414904516,TN
6376,0,0,0.00038131597274847245,TN
6377,0,0,0.00011925004779369642,TN
6378,0,0,0.0001826723642772936,TN
6379,0,0,9.607395815143792e-05,TN
6380,0,0,4.8411847394251565e-05,TN
6381,0,0,5.6732550893846306e-05,TN
6382,0,0,0.0003368413780717067,TN
6383,0,0,1.941916577329452e-05,TN
6384,0,0,0.00011353271309736868,TN
6385,0,0,0.0003992285609057952,TN
6386,0,0,0.0006820832382227431,TN
6387,0,0,0.0006517620078528381,TN
6388,0,0,5.2315496204087215e-05,TN
6389,0,0,0.00031568146539996087,TN
6390,0,0,1.7485093428039857e-05,TN
6391,0,0,0.00014656175744586416,TN
6392,0,0,0.0006201824340870683,TN
6393,0,0,0.0005484820932757068,TN
6394,0,0,0.00025863300872376176,TN
6395,0,0,4.318835855047825e-05,TN
6396,0,0,4.770131071951478e-05,TN
6397,0,0,0.00016069427422014287,TN
6398,0,0,0.003155743671905249,TN
6399,0,0,2.1107302049447533e-05,TN
6400,0,0,0.00041117734473826396,TN
6401,0,0,0.0006585667262764662,TN
6402,0,0,0.0005566103573437544,TN
6403,0,0,0.0008660371201765547,TN
6404,0,0,7.233989060129935e-05,TN
6405,0,0,0.0005909953390216062,TN
6406,0,0,0.00013133166505502014,TN
6407,0,0,8.313647624618371e-05,TN
6408,0,0,0.00035624891277452944,TN
6409,0,0,0.00013891817125708086,TN
6410,0,0,1.2019753545281345e-05,TN
6411,0,0,0.00010345024370756549,TN
6412,0,0,9.962299953200213e-05,TN
6413,0,0,0.00022152251363885604,TN
6414,0,0,9.519479531113509e-05,TN
6415,0,0,0.0005469760899640747,TN
6416,0,0,3.1790065929942995e-05,TN
6417,0,0,0.00020510481739237222,TN
6418,0,0,8.36044553110589e-05,TN
6419,0,0,3.56184100219797e-05,TN
6420,0,0,6.231873671732435e-05,TN
6421,0,0,0.00023466200920978477,TN
6422,0,0,0.0009325358613270405,TN
6423,0,0,0.00010137562249467286,TN
6424,0,0,0.00022656420762975595,TN
6425,0,0,6.147716644339694e-05,TN
6426,0,0,0.0002694186257962424,TN
6427,0,0,0.0004835595194862812,TN
6428,0,0,6.310341321910007e-05,TN
6429,0,0,0.0014504342858626602,TN
6430,0,0,0.00023799496365723615,TN
6431,0,0,0.00025927050268763515,TN
6432,0,0,0.0011744816226391204,TN
6433,0,0,0.00010704292265935499,TN
6434,0,0,9.203444537436999e-05,TN
6435,0,0,0.00018127683417238011,TN
6436,0,0,0.00047710628718680573,TN
6437,0,0,5.64877455616593e-05,TN
6438,0,0,7.708091246216763e-05,TN
6439,0,0,0.0029807625574678246,TN
6440,0,0,9.103207349942408e-05,TN
6441,0,0,1.3643158743402232e-05,TN
6442,0,0,0.0007446524733827042,TN
6443,0,0,0.00018619198274269426,TN
6444,0,0,0.0003097682409001361,TN
6445,0,0,0.00013247651050616793,TN
6446,0,0,4.6780696740741466e-05,TN
6447,0,0,9.329849148925146e-05,TN
6448,0,0,0.00016174227917471672,TN
6449,0,0,0.0005236886419769913,TN
6450,0,0,0.00042342165997683387,TN
6451,0,0,0.00012705374996204244,TN
6452,0,0,0.0010302446670768736,TN
6453,0,0,0.0012473224455770583,TN
6454,0,0,0.00027341806726880624,TN
6455,0,0,2.743141726903181e-05,TN
6456,0,0,0.0005644413442203865,TN
6457,0,0,0.0014204947190409117,TN
6458,0,0,0.0005706708085886483,TN
6459,0,0,3.296275684727849e-05,TN
6460,0,0,5.7618369244269454e-05,TN
6461,0,0,0.00015444063785687145,TN
6462,0,0,6.640724972154867e-05,TN
6463,0,0,0.000238188271804261,TN
6464,0,0,0.00014852989896092098,TN
6465,0,0,0.00019758694405590162,TN
6466,0,0,0.00023594783196469326,TN
6467,0,0,0.0006089067231023258,TN
6468,0,0,0.0011234913885908371,TN
6469,0,0,0.00046749781498100243,TN
6470,0,0,6.179283151183662e-05,TN
6471,0,0,6.544093742562294e-05,TN
6472,0,0,0.00027337672031663585,TN
6473,0,0,0.00016895815319449727,TN
6474,0,0,8.823071554174688e-05,TN
6475,0,0,1.682225329023551e-05,TN
6476,0,0,7.655151801566516e-05,TN
6477,0,0,0.0004314060643642976,TN
6478,0,0,9.886692981023443e-05,TN
6479,0,0,5.783552158548876e-05,TN
6480,0,0,0.00020182072085388823,TN
6481,0,0,0.00010841344193995385,TN
6482,0,0,0.0014153299020124124,TN
6483,0,0,0.00013200976882156535,TN
6484,0,0,0.0005682554964223293,TN
6485,0,0,6.785663788689787e-05,TN
6486,0,0,0.0002324049680616159,TN
6487,0,0,7.669232543799433e-05,TN
6488,0,0,0.00012442480856733026,TN
6489,0,0,0.00904522831729231,TN
6490,0,0,0.0014406480530665682,TN
6491,0,0,0.0033962563900471784,TN
6492,0,0,5.693259329756189e-05,TN
6493,0,0,0.00017301802734099084,TN
6494,0,0,0.00023396498741434286,TN
6495,0,0,0.0006151429145229335,TN
6496,0,0,2.1367174614287263e-05,TN
6497,0,0,0.0006698928977400216,TN
6498,0,0,0.0006252160855750936,TN
6499,0,0,0.00041703137702995863,TN
6500,0,0,0.000495557531533688,TN
6501,0,0,0.0001454824224016141,TN
6502,0,0,0.0003409581249510078,TN
6503,0,0,0.0003288845935716774,TN
6504,0,0,0.00018378194374700385,TN
6505,0,0,5.386173331336661e-05,TN
6506,0,0,9.148940109764004e-05,TN
6507,0,0,2.6697377893298005e-05,TN
6508,0,0,0.0003437821422960445,TN
6509,0,0,0.0002873562927073258,TN
6510,0,0,0.0004916905616391795,TN
6511,0,0,0.00033106143936497036,TN
6512,0,0,0.00044091590956362706,TN
6513,0,0,0.00010685912995217256,TN
6514,0,0,0.007972213603905553,TN
6515,0,0,0.00019857143252075406,TN
6516,0,0,0.00018913342015834233,TN
6517,0,0,7.427859811446511e-05,TN
6518,0,0,0.00043137170757220975,TN
6519,0,0,0.00012041177180595076,TN
6520,0,0,2.77367255874495e-05,TN
6521,0,0,6.634487239530414e-05,TN
6522,0,0,9.286127938372836e-05,TN
6523,0,0,0.0014612637836933005,TN
6524,0,0,5.140356151201511e-05,TN
6525,0,0,0.0009767380977780589,TN
6526,0,0,0.00018814602621887132,TN
6527,0,0,4.197678769746065e-05,TN
6528,0,0,0.0010650479613870825,TN
6529,0,0,0.0007246612110577965,TN
6530,0,0,5.634705107955686e-05,TN
6531,0,0,0.0006896308593861899,TN
6532,0,0,0.00042247857281091144,TN
6533,0,0,0.001114071933479148,TN
6534,0,0,2.6949981674753682e-05,TN
6535,0,0,0.0002016696945920149,TN
6536,0,0,4.553225827168813e-05,TN
6537,0,0,0.00019124629000244546,TN
6538,0,0,0.0005960161891707775,TN
6539,0,0,0.00019550183568676414,TN
6540,0,0,0.00015811749027727672,TN
6541,0,0,2.4025526716206337e-05,TN
6542,0,0,0.0006197229243062646,TN
6543,0,0,0.0001623309432897266,TN
6544,0,0,3.941039193733572e-05,TN
6545,0,0,0.0005072713223026449,TN
6546,0,0,0.0005295329423991623,TN
6547,0,0,0.0001607663459773961,TN
6548,0,0,0.0006119322009582894,TN
6549,0,0,9.628039001652199e-05,TN
6550,0,0,0.00035319342368114753,TN
6551,0,0,6.853310644195746e-05,TN
6552,0,0,0.0001196180603757478,TN
6553,0,0,5.00437834668527e-05,TN
6554,0,0,0.0004655645293289481,TN
6555,0,0,6.309910747935274e-05,TN
6556,0,0,0.0006696827746275782,TN
6557,0,0,0.00010844471457065724,TN
6558,0,0,7.893343862804052e-05,TN
6559,0,0,9.46341397928269e-05,TN
6560,0,0,0.00023163104962231198,TN
6561,0,0,0.0009961396839344566,TN
6562,0,0,0.0002821560233459235,TN
6563,0,0,5.355348032169814e-05,TN
6564,0,0,0.0002134547698697759,TN
6565,0,0,0.00012829658007872973,TN
6566,0,0,0.00030328090661160703,TN
6567,0,0,0.0001421370906688648,TN
6568,0,0,0.0004110728690520981,TN
6569,0,0,0.0005414175287519498,TN
6570,0,0,0.0004872734689958363,TN
6571,0,0,0.0005715084217444888,TN
6572,0,0,3.5628686298185984e-05,TN
6573,0,0,0.00010471023863305558,TN
6574,0,0,0.000867592626114334,TN
6575,0,0,0.00018068973011504426,TN
6576,0,0,0.0007210951666579581,TN
6577,0,0,0.0001229534802035208,TN
6578,0,0,0.0007195357167759231,TN
6579,0,0,0.00013112841911100626,TN
6580,0,0,0.00040922111893438754,TN
6581,0,0,0.00015329315867872759,TN
6582,0,0,0.0003395789864775559,TN
6583,0,0,4.192254401615718e-05,TN
6584,0,0,8.348027181656454e-05,TN
6585,0,0,0.00022300308579945157,TN
6586,0,0,6.192299368470617e-05,TN
6587,0,0,0.0002850835386378045,TN
6588,0,0,0.000821991990663147,TN
6589,0,0,0.0004997832571214715,TN
6590,0,0,0.0008760285999341163,TN
6591,0,0,2.7259946038302226e-05,TN
6592,0,0,0.0013007154237283335,TN
6593,0,0,1.9024062363574323e-05,TN
6594,0,0,0.00020090078970038948,TN
6595,0,0,8.671184054371547e-05,TN
6596,0,0,0.0001017761577220548,TN
6597,0,0,9.507351223190017e-05,TN
6598,0,0,5.7123523773325827e-05,TN
6599,0,0,7.741446402416367e-05,TN
6600,0,0,0.00020135232313226635,TN
6601,0,0,2.1868540132559072e-05,TN
6602,0,0,0.0016568201982632143,TN
6603,0,0,0.0004968936702611426,TN
6604,0,0,0.00011680716218192157,TN
6605,0,0,9.908557112370234e-05,TN
6606,0,0,0.0003407287029825387,TN
6607,0,0,4.39923630832367e-05,TN
6608,0,0,0.000663883550762089,TN
6609,0,0,6.735538778056377e-05,TN
6610,0,0,0.0006341192620724422,TN
6611,0,0,0.00010898981478624739,TN
6612,0,0,2.6873281916663206e-05,TN
6613,0,0,5.434685354477241e-05,TN
6614,0,0,2.5958681853573425e-05,TN
6615,0,0,0.00017876763395206319,TN
6616,0,0,0.00010456904372321053,TN
6617,0,0,1.3471943594079268e-05,TN
6618,0,0,0.0001125830502503845,TN
6619,0,0,0.0002126108715519843,TN
6620,0,0,0.00014915224069177106,TN
6621,0,0,0.00027998658758755795,TN
6622,0,0,0.0005246713382069386,TN
6623,0,0,9.264911476540759e-05,TN
6624,0,0,0.0001495927241579035,TN
6625,0,0,0.0006396600459228684,TN
6626,0,0,3.45828308083446e-07,TN
6627,0,0,0.0016204283672329478,TN
6628,0,0,0.0009324808526121295,TN
6629,0,0,0.0017406764899377636,TN
6630,0,0,0.00022369199043680157,TN
6631,0,0,5.857736928014869e-05,TN
6632,0,0,1.2350993191005808e-05,TN
6633,0,0,6.713359104206499e-05,TN
6634,0,0,6.299783412038381e-05,TN
6635,0,0,0.0005122100487070965,TN
6636,0,0,2.0357974922279173e-05,TN
6637,0,0,0.000285689822041673,TN
6638,0,0,0.0005315783121202401,TN
6639,0,0,2.6731584313499497e-05,TN
6640,0,0,2.180079927113824e-05,TN
6641,0,0,0.00036573104742111803,TN
6642,0,0,0.0002720066644060946,TN
6643,0,0,0.0001368799378373318,TN
6644,0,0,1.7232032982531247e-05,TN
6645,0,0,0.00029928531588795554,TN
6646,0,0,0.0001653604882713326,TN
6647,0,0,0.00011187153789031581,TN
6648,0,0,7.911601527820702e-05,TN
6649,0,0,3.1921486487428936e-05,TN
6650,0,0,0.0010986337642639643,TN
6651,0,0,0.0013436946890886489,TN
6652,0,0,3.688588717077525e-05,TN
6653,0,0,0.0004261594082785427,TN
6654,0,0,0.00013164840240252233,TN
6655,0,0,0.0002083542104809004,TN
6656,0,0,0.0003394528030787959,TN
6657,0,0,1.2563184568600561e-05,TN
6658,0,0,0.00010841169159086768,TN
6659,0,0,8.730854946256571e-05,TN
6660,0,0,0.0003982120256028053,TN
6661,0,0,9.923263821599867e-05,TN
6662,0,0,0.0002554597361656899,TN
6663,0,0,0.000854245516099928,TN
6664,0,0,9.523756459060246e-05,TN
6665,0,0,0.00012433280460839608,TN
6666,0,0,0.00038805954156862003,TN
6667,0,0,9.236723033144007e-05,TN
6668,0,0,3.0900582744808766e-06,TN
6669,0,0,0.0002348377402475657,TN
